objectid,filename,youtubeid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll0227,nats.jpg,,SLIS Pic 227,SLIS @ 60 Committee,1998-11,lorem ipsum dolor,dean; library,Quezon City,92.62874377,35.01096506,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0228,nats2.JPG,,SLIS Pic 228,SLIS @ 60 Committee,1998-12,lorem ipsum dolor,information science,Quezon City,92.97376041,35.3559817,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0229,newsletter10001.JPG,,SLIS Pic 229,SLIS @ 60 Committee,1999-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,93.31877704,35.70099834,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0230,oldclass1.jpg,,SLIS Pic 230,SLIS @ 60 Committee,1999-02,lorem ipsum dolor,faculty; teacher,Quezon City,93.66379368,17.07009983,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0231,oldlibrary.jpg,,SLIS Pic 231,SLIS @ 60 Committee,1999-03,lorem ipsum dolor,dean; library,Quezon City,94.00881032,17.41511647,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0232,patcscan10043.jpg,,SLIS Pic 232,SLIS @ 60 Committee,1999-04,lorem ipsum dolor,information science,Quezon City,94.35382696,17.76013311,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0233,pgtcsis01.jpg,,SLIS Pic 233,SLIS @ 60 Committee,1999-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,94.6988436,18.10514975,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0234,pgtcsis02.jpg,,SLIS Pic 234,SLIS @ 60 Committee,1999-06,lorem ipsum dolor,faculty; teacher,Quezon City,95.04386024,18.45016639,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0235,pgtcsis03.jpg,,SLIS Pic 235,SLIS @ 60 Committee,1999-07,lorem ipsum dolor,dean; library,Quezon City,95.38887688,18.79518303,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0236,pgtcsis04.jpg,,SLIS Pic 236,SLIS @ 60 Committee,1999-08,lorem ipsum dolor,information science,Quezon City,95.73389352,19.14019967,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0237,pgtcsis05.jpg,,SLIS Pic 237,SLIS @ 60 Committee,1999-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,96.07891016,19.48521631,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0238,pgtcsis06.jpg,,SLIS Pic 238,SLIS @ 60 Committee,1999-10,lorem ipsum dolor,faculty; teacher,Quezon City,96.4239268,19.83023295,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0239,pgtcsis1979a.JPG,,SLIS Pic 239,SLIS @ 60 Committee,1999-11,lorem ipsum dolor,dean; library,Quezon City,96.76894343,20.17524958,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0240,pgtcsis1979b.JPG,,SLIS Pic 240,SLIS @ 60 Committee,1999-12,lorem ipsum dolor,information science,Quezon City,97.11396007,20.52026622,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0241,pgtcsis1979c.JPG,,SLIS Pic 241,SLIS @ 60 Committee,2000-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,97.45897671,20.86528286,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0242,pgtcsis1980a.JPG,,SLIS Pic 242,SLIS @ 60 Committee,2000-02,lorem ipsum dolor,faculty; teacher,Quezon City,97.80399335,21.2102995,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0243,pgtcsis1980b.JPG,,SLIS Pic 243,SLIS @ 60 Committee,2000-03,lorem ipsum dolor,dean; library,Quezon City,98.14900999,21.55531614,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0244,pgtcsis1980c.JPG,,SLIS Pic 244,SLIS @ 60 Committee,2000-04,lorem ipsum dolor,information science,Quezon City,98.49402663,21.90033278,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0245,pgtcsis1981a.JPG,,SLIS Pic 245,SLIS @ 60 Committee,2000-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,98.83904327,22.24534942,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0246,pgtcsis1981b.JPG,,SLIS Pic 246,SLIS @ 60 Committee,2000-06,lorem ipsum dolor,faculty; teacher,Quezon City,99.18405991,22.59036606,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0247,phmayor.jpg,,SLIS Pic 247,SLIS @ 60 Committee,2000-07,lorem ipsum dolor,dean; library,Quezon City,99.52907655,22.9353827,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0248,phmayorprofile.jpg,,SLIS Pic 248,SLIS @ 60 Committee,2000-08,lorem ipsum dolor,information science,Quezon City,99.87409319,23.28039934,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0249,phpres.jpg,,SLIS Pic 249,SLIS @ 60 Committee,2000-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,100.2191098,23.62541597,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0250,phpresprofile.jpg,,SLIS Pic 250,SLIS @ 60 Committee,2000-10,lorem ipsum dolor,faculty; teacher,Quezon City,100.5641265,23.97043261,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0251,phspeaker.jpg,,SLIS Pic 251,SLIS @ 60 Committee,2000-11,lorem ipsum dolor,dean; library,Quezon City,121.0711182,24.31544925,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0252,phspeakerprofile.jpg,,SLIS Pic 252,SLIS @ 60 Committee,2000-12,lorem ipsum dolor,information science,Quezon City,122,24.66046589,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0253,rbf01.jpg,,SLIS Pic 253,SLIS @ 60 Committee,2001-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,122.9288818,25.00548253,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0254,rbf02.jpg,,SLIS Pic 254,SLIS @ 60 Committee,2001-02,lorem ipsum dolor,faculty; teacher,Quezon City,123.8577636,25.35049917,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0255,rbf03.jpg,,SLIS Pic 255,SLIS @ 60 Committee,2001-03,lorem ipsum dolor,dean; library,Quezon City,124.7866454,25.69551581,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0256,rbf05.jpg,,SLIS Pic 256,SLIS @ 60 Committee,2001-04,lorem ipsum dolor,information science,Quezon City,125.7155272,26.04053245,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0257,rbf06.jpg,,SLIS Pic 257,SLIS @ 60 Committee,2001-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,126.644409,26.38554909,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0258,rbf07.jpg,,SLIS Pic 258,SLIS @ 60 Committee,2001-06,lorem ipsum dolor,faculty; teacher,Quezon City,127.5732908,26.73056572,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0259,README.md,,SLIS Pic 259,SLIS @ 60 Committee,2001-07,lorem ipsum dolor,dean; library,Quezon City,128.5021726,27.07558236,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0260,rmv01.jpg,,SLIS Pic 260,SLIS @ 60 Committee,2001-08,lorem ipsum dolor,information science,Quezon City,129.4310544,27.420599,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0261,rmv02.jpg,,SLIS Pic 261,SLIS @ 60 Committee,2001-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,130.3599362,27.76561564,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0262,rmv03.jpg,,SLIS Pic 262,SLIS @ 60 Committee,2001-10,lorem ipsum dolor,faculty; teacher,Quezon City,131.288818,28.11063228,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0263,rmv04.jpg,,SLIS Pic 263,SLIS @ 60 Committee,2001-11,lorem ipsum dolor,dean; library,Quezon City,132.2176998,28.45564892,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0264,rmv05.jpg,,SLIS Pic 264,SLIS @ 60 Committee,2001-12,lorem ipsum dolor,information science,Quezon City,133.1465817,28.80066556,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0265,rochelle.jpg,,SLIS Pic 265,SLIS @ 60 Committee,2002-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,134.0754635,29.1456822,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0266,rosalieb.faderon.jpg,,SLIS Pic 266,SLIS @ 60 Committee,2002-02,lorem ipsum dolor,faculty; teacher,Quezon City,135.0043453,29.49069884,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0267,rubyk.mangahas.jpg,,SLIS Pic 267,SLIS @ 60 Committee,2002-03,lorem ipsum dolor,dean; library,Quezon City,135.9332271,29.83571548,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0268,santos1.jpg,,SLIS Pic 268,SLIS @ 60 Committee,2002-04,lorem ipsum dolor,information science,Quezon City,136.8621089,30.18073211,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0269,scan10001.JPG,,SLIS Pic 269,SLIS @ 60 Committee,2002-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,137.7909907,30.52574875,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0270,scan100012.JPG,,SLIS Pic 270,SLIS @ 60 Committee,2002-06,lorem ipsum dolor,faculty; teacher,Quezon City,138.7198725,30.87076539,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0271,scan10002.JPG,,SLIS Pic 271,SLIS @ 60 Committee,2002-07,lorem ipsum dolor,dean; library,Quezon City,139.6487543,31.21578203,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0272,"scan100043_ilsfacultyandsomealumni_cdimalanta,isaganimedina,lgregorio,chingangeles,amorguerrero,maurogarcia,artamesis,rmv,mrs.alvenadalao.JPG",,SLIS Pic 272,SLIS @ 60 Committee,2002-08,lorem ipsum dolor,information science,Quezon City,140.5776361,31.56079867,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0273,"scan100051_seminarforlibrarianswithmgdayrit,rmv,etc..JPG",,SLIS Pic 273,SLIS @ 60 Committee,2002-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,141.5065179,31.90581531,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0274,scan10006_guestwithjcb.JPG,,SLIS Pic 274,SLIS @ 60 Committee,2002-10,lorem ipsum dolor,faculty; teacher,Quezon City,142.4353997,32.25083195,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0275,"scan10007_46thiflaconferencewithrmv,imeldamarcos_august18-28,1980.JPG",,SLIS Pic 275,SLIS @ 60 Committee,2002-11,lorem ipsum dolor,dean; library,Quezon City,143.3642815,32.59584859,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0276,"scan10008_asiapacificmeet1954mgdayrit,fmercado,rmv.JPG",,SLIS Pic 276,SLIS @ 60 Committee,2002-12,lorem ipsum dolor,information science,Quezon City,144.2931633,32.94086523,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0277,scan10009.JPG,,SLIS Pic 277,SLIS @ 60 Committee,2003-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,145.2220451,33.28588187,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0278,scan10009lsalumni1954.JPG,,SLIS Pic 278,SLIS @ 60 Committee,2003-02,lorem ipsum dolor,faculty; teacher,Quezon City,146.1509269,33.6308985,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0279,"scan10010_pla1stnatl.conventionmay29-30m1975withrmv,susiemanhit,milamascarina.JPG",,SLIS Pic 279,SLIS @ 60 Committee,2003-03,lorem ipsum dolor,dean; library,Quezon City,147.0798087,33.97591514,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0280,scan10014.JPG,,SLIS Pic 280,SLIS @ 60 Committee,2003-04,lorem ipsum dolor,information science,Quezon City,148.0086905,34.32093178,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0281,scan10016pla1957.JPG,,SLIS Pic 281,SLIS @ 60 Committee,2003-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,148.9375723,34.66594842,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0282,scan10039.JPG,,SLIS Pic 282,SLIS @ 60 Committee,2003-06,lorem ipsum dolor,faculty; teacher,Quezon City,149.8664541,35.01096506,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0283,scan10041.JPG,,SLIS Pic 283,SLIS @ 60 Committee,2003-07,lorem ipsum dolor,dean; library,Quezon City,150.7953359,35.3559817,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0284,seapaava01.jpg,,SLIS Pic 284,SLIS @ 60 Committee,2003-08,lorem ipsum dolor,information science,Quezon City,151.7242177,35.70099834,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0285,seapaava02.JPG,,SLIS Pic 285,SLIS @ 60 Committee,2003-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,152.6530995,26.38554909,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0286,seapaava03.JPG,,SLIS Pic 286,SLIS @ 60 Committee,2003-10,lorem ipsum dolor,faculty; teacher,Quezon City,153.5819813,26.73056572,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0287,seapaava04.JPG,,SLIS Pic 287,SLIS @ 60 Committee,2003-11,lorem ipsum dolor,dean; library,Quezon City,154.5108631,27.07558236,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0288,seapaava05.JPG,,SLIS Pic 288,SLIS @ 60 Committee,2003-12,lorem ipsum dolor,information science,Quezon City,155.439745,27.420599,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0289,seapavaalogo.png,,SLIS Pic 289,SLIS @ 60 Committee,2004-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,156.3686268,27.76561564,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0290,si1987a.jpg,,SLIS Pic 290,SLIS @ 60 Committee,2004-02,lorem ipsum dolor,faculty; teacher,Quezon City,157.2975086,28.11063228,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0291,si1987b.jpg,,SLIS Pic 291,SLIS @ 60 Committee,2004-03,lorem ipsum dolor,dean; library,Quezon City,158.2263904,28.45564892,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0292,si1988.jpg,,SLIS Pic 292,SLIS @ 60 Committee,2004-04,lorem ipsum dolor,information science,Quezon City,159.1552722,28.80066556,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0293,si1989.JPG,,SLIS Pic 293,SLIS @ 60 Committee,2004-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,160.084154,29.1456822,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0294,si1989b.jpg,,SLIS Pic 294,SLIS @ 60 Committee,2004-06,lorem ipsum dolor,faculty; teacher,Quezon City,161.0130358,29.49069884,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0295,slis.jpg,,SLIS Pic 295,SLIS @ 60 Committee,2004-07,lorem ipsum dolor,dean; library,Quezon City,161.9419176,29.83571548,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0296,slis50.jpg,,SLIS Pic 296,SLIS @ 60 Committee,2004-08,lorem ipsum dolor,information science,Quezon City,162.8707994,30.18073211,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0297,slis50burst.jpg,,SLIS Pic 297,SLIS @ 60 Committee,2004-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,163.7996812,30.52574875,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0298,slis55.png,,SLIS Pic 298,SLIS @ 60 Committee,2004-10,lorem ipsum dolor,faculty; teacher,Quezon City,164.728563,30.87076539,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0299,slisc.jpg,,SLIS Pic 299,SLIS @ 60 Committee,2004-11,lorem ipsum dolor,dean; library,Quezon City,165.6574448,31.21578203,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0300,slisi.jpg,,SLIS Pic 300,SLIS @ 60 Committee,2004-12,lorem ipsum dolor,information science,Quezon City,166.5863266,31.56079867,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0301,small/,,SLIS Pic 301,SLIS @ 60 Committee,2005-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,167.5152084,31.90581531,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
